participant,feature_index,pre_threshold_mean,pre_threshold_mode,pre_threshold_median,post_threshold_mean,post_threshold_mode,post_threshold_median,delta_threshold_mean,delta_threshold_mode,delta_threshold_median,pre_threshold_mean_last5,pre_threshold_mode_last5,pre_threshold_median_last5,post_threshold_mean_last5,post_threshold_mode_last5,post_threshold_median_last5,delta_threshold_mean_last5,delta_threshold_mode_last5,delta_threshold_median_last5
649603_Utility_discrimination_2024_2cat_2025-03-15_16h48.20.064,3,0.3419117459598211,0.33,0.33346820028659446,0.427778175687749,0.4,0.4113180294261306,-0.0858664297279279,-0.07,-0.07784982913953614,-0.03311114291650069,0.05,-0.017835065458924923,0.4738674661831357,0.41000000000000003,0.4446361944742614,-0.5069786090996364,-0.36000000000000004,-0.46247125993318633
516600_Utility_discrimination_2024_2cat_2025-03-12_14h14.48.442,3,0.3334254674815742,0.30000000000000004,0.31234166094099547,0.942553064962988,0.95,0.9226523565163804,-0.6091275974814138,-0.6499999999999999,-0.610310695575385,0.40605455455295214,0.36,0.3936906845763479,0.049021910329018537,0.1,0.05904822565656602,0.3570326442239336,0.26,0.3346424589197819
215334_Utility_discrimination_2024_2cat_2025-03-15_20h35.35.895,3,0.7499414848341199,0.71,0.7289736650442941,1.6917922527363072,1.6700000000000002,1.6783825617641468,-0.9418507679021872,-0.9600000000000002,-0.9494088967198527,0.24279779489682393,0.17,0.21913249412468533,0.10008811553376784,0.1,0.09501411893807579,0.1427096793630561,0.07,0.12411837518660954
249109_Utility_discrimination_2024_2cat_2025-03-17_10h37.42.839,3,0.7238740050550622,0.7,0.7111132589492659,0.6402820507669036,0.64,0.6430478799162087,0.08359195428815858,0.05999999999999994,0.0680653790330572,0.3472037983512649,0.31,0.3353215471726837,0.21152706640388869,0.11,0.1786337434015448,0.13567673194737623,0.2,0.1566878037711389
699892_Utility_discrimination_2024_2cat_2025-03-15_14h12.47.943,3,0.1723601173462228,0.17,0.16492190150315814,-1.2431729704131003,-1.21,-1.2288175355444804,1.415533087759323,1.38,1.3937394370476386,0.31066471319326155,0.25,0.2919216001119563,-0.0029385052332683015,0.03,-0.004899048475324366,0.31360321842652983,0.22,0.29682064858728063
639188_Utility_discrimination_2024_2cat_2025-03-17_13h17.01.639,3,-0.47556350360239374,-0.44000000000000006,-0.4577936665815652,0.39739882335797483,0.38,0.3835796807410794,-0.8729623269603686,-0.8200000000000001,-0.8413733473226446,-0.12488700506785735,-0.009999999999999995,-0.1206567446334312,0.5049613434526846,0.45000000000000007,0.48410595378158794,-0.629848348520542,-0.4600000000000001,-0.6047626984150192
872718_Utility_discrimination_2024_2cat_2025-03-18_22h58.34.246,3,1.675600190476775,1.6600000000000001,1.663635837479848,1.6073893518864977,1.58,1.5927126451918645,0.06821083859027732,0.08000000000000007,0.07092319228798338,1.429207703890918,1.61,1.6086452740471455,1.6101329109655027,1.59,1.597110549618116,-0.18092520707458482,0.020000000000000018,0.011534724429029586
197640_Utility_discrimination_2024_2cat_2025-03-14_12h20.24.150,3,0.2759790524021575,0.26,0.26556397865873066,0.18998160394146485,0.18,0.18182236302604465,0.08599744846069263,0.08000000000000002,0.083741615632686,0.1899759883189266,0.12000000000000001,0.16025621538212081,0.3527483998442108,0.26,0.31850309206608685,-0.1627724115252842,-0.14,-0.15824687668396603
227467_Utility_discrimination_2024_2cat_2025-03-13_18h34.20.777,3,-0.2568934921447372,-0.23,-0.2326385740853171,0.19533089315153268,0.13,0.16255735077810213,-0.4522243852962699,-0.36,-0.39519592486341926,0.09746397647630145,0.1,0.09376650882500281,0.2996619571335975,0.23,0.27398904623683107,-0.20219798065729605,-0.13,-0.18022253741182825
171876_Utility_discrimination_2024_2cat_2025-03-15_10h05.58.976,3,0.08931829694761938,0.08,0.08230396713990722,0.12449082129394523,0.12000000000000001,0.1166751171828749,-0.035172524346325854,-0.04000000000000001,-0.03437115004296769,0.04447721607519657,0.08,0.044999416501180056,0.25680778699828655,0.16,0.22710651772241852,-0.21233057092309,-0.08,-0.18210710122123847
225967_Utility_discrimination_2024_2cat_2025-03-14_09h00.29.757,3,1.4885893933800738,1.5000000000000002,1.4803619381854294,1.5856309055196285,1.57,1.5743108192044428,-0.0970415121395547,-0.06999999999999984,-0.09394888101901344,0.1023175514137801,0.1,0.09562813496805908,1.0837554756609693,1.36,1.3344011604018802,-0.9814379242471892,-1.26,-1.2387730254338212
772950_Utility_discrimination_2024_2cat_2025-03-15_00h31.52.114,3,0.23563804334942148,0.22,0.22566429416041547,0.5020114683195155,0.48,0.49013043288390856,-0.266373424970094,-0.26,-0.2644661387234931,-0.05223730664913959,0.010000000000000009,-0.040334899265819624,0.5772013269392183,0.52,0.5536416801505778,-0.6294386335883579,-0.51,-0.5939765794163974
838091_Utility_discrimination_2024_2cat_2025-03-13_21h26.42.203,3,0.26685685656249825,0.25,0.2571389005003232,0.2694443141319949,0.26,0.2620420761562533,-0.0025874575694966317,-0.010000000000000009,-0.004903175655930125,0.2943086373396424,0.26,0.28743393885064483,0.23199531997319806,0.17,0.20757975354665978,0.062313317366444354,0.09,0.07985418530398505
Nidhi_Shah_Utility_discrimination_2024_2cat_2025-03-19_21h14.14.065,3,2.038771905801375,2.02,2.0267018379440334,1.8257757607958176,1.81,1.8139151782104934,0.2129961450055573,0.20999999999999996,0.21278665973353994,0.10490065714474549,0.1,0.09608471280565163,0.10036226990530271,0.1,0.09510174759592202,0.004538387239442776,0.0,0.000982965209729611
