Consent.started,Consent.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,SetupExperiment.started,SetupExperiment.stopped,DiscrimInstructions_Pre.started,DiscrimInstructions_Pre.stopped,KeyboardResponse.keys,KeyboardResponse.rt,KeyboardResponse.duration,feature_index,feature_center,feature_vector,correct_answer,coord1,coord2,DiscriminationTrial.started,DiscriminationTrial.stopped,PreTest.response,Resp_s_or_d.keys,Resp_s_or_d.corr,Resp_s_or_d.rt,Resp_s_or_d.duration,PreTest.CI_lower,PreTest.CI_upper,PreTest.CI_width,CrashPretest_2.started,CrashPretest_2.stopped,PreTest.thisRepN,PreTest.thisTrialN,PreTest.thisN,PreTest.thisIndex,PreTest.ran,PreTest.intensity,intensity,PreTest.label,PreTest.nReps,PreTest.method,PreTest.autoLog,PreTest.seed,PreTest.varName,PreTest.startVal,PreTest.minVal,PreTest.maxVal,PreTest.startValSd,PreTest.pThreshold,PreTest.nTrials,PreTest.maxTrials,PreTest.stopInterval,PreTest.beta,PreTest.delta,PreTest.gamma,PreTest.grain,WelcomeToCategorizationTask.started,WelcomeToCategorizationTask.stopped,PressAnyKey3.keys,PressAnyKey3.rt,PressAnyKey3.duration,shape_coordinates,category_center,category_sigma,subspace_center,subspace_vector1,subspace_vector2,CategorizationTrial.started,CategorizationTrial.stopped,Respond_1or2.keys,Respond_1or2.rt,Respond_1or2.duration,Feedback.started,Feedback.stopped,xcoord,ycoord,shape_coord,numeric_response_minus1,correctness,truecategory,mixture_index,respAifA,respBifA,respAifB,respBifB,trial_number,D,muAx,muAy,muBx,muBy,sigmaA,sigmaB,priorA,priorB,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,TrialLoop.ran,DiscriminationInstructions_Post.started,DiscriminationInstructions_Post.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,PostTest.response,PostTest.CI_lower,PostTest.CI_upper,PostTest.CI_width,CrashPosttest.started,CrashPosttest.stopped,PostTest.thisRepN,PostTest.thisTrialN,PostTest.thisN,PostTest.thisIndex,PostTest.ran,PostTest.intensity,PostTest.label,PostTest.nReps,PostTest.method,PostTest.autoLog,PostTest.seed,PostTest.varName,PostTest.startVal,PostTest.minVal,PostTest.maxVal,PostTest.startValSd,PostTest.pThreshold,PostTest.nTrials,PostTest.maxTrials,PostTest.stopInterval,PostTest.beta,PostTest.delta,PostTest.gamma,PostTest.grain,Thanks.started,Thanks.stopped
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.21907422467943513,0.5207795360310036]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1481.8138,1483.5053,1,1.6833,,1483.5068,1484.5054,0.219074225,0.520779536,"[0.21907422467943513,0.5207795360310036]",0,1,0,0,1,-1,-1,1,145,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,145,0,145,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2560439192822627,0.4973417841330012]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1484.5064,1486.1382,1,1.6266,,1486.1398,1487.1389,0.256043919,0.497341784,"[0.2560439192822627,0.4973417841330012]",0,1,0,0,1,-1,-1,1,146,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,146,0,146,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7640179780410764,0.47174136437373276]","[0.75,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1487.1401,1488.923,2,1.7778,,1488.9245,1489.9221,0.764017978,0.471741364,"[0.7640179780410764,0.47174136437373276]",0,1,1,0,1,-1,-1,1,147,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,147,0,147,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7805713519518112,0.49141815547258066]","[0.75,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1489.9234,1491.647,2,1.7157,,1491.6487,1492.6462,0.780571352,0.491418155,"[0.7805713519518112,0.49141815547258066]",0,1,1,0,1,-1,-1,1,148,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,148,0,148,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2558492487619467,0.4927554522985229]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1492.6472,1494.372,1,1.7167,,1494.3733,1495.3719,0.255849249,0.492755452,"[0.2558492487619467,0.4927554522985229]",0,1,0,0,1,-1,-1,1,149,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,149,0,149,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7283952084697783,0.4762324070727265]","[0.75,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1495.3729,1497.4558,2,2.078,,1497.4572,1498.4553,0.728395208,0.476232407,"[0.7283952084697783,0.4762324070727265]",0,1,1,0,1,-1,-1,1,150,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,150,0,150,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.25326724133926976,0.4967200248991269]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1498.4565,1500.122,1,1.6577,,1500.1237,1501.1222,0.253267241,0.496720025,"[0.25326724133926976,0.4967200248991269]",0,1,0,0,1,-1,-1,1,151,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,151,0,151,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.25027410577189557,0.45512952674240637]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1501.1235,1502.9461,1,1.8131,,1502.9478,1503.9462,0.250274106,0.455129527,"[0.25027410577189557,0.45512952674240637]",0,1,0,0,1,-1,-1,1,152,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,152,0,152,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.17845289753340401,0.6435914634022344]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1503.9473,1505.7054,1,1.7488,,1505.7068,1506.7048,0.178452898,0.643591463,"[0.17845289753340401,0.6435914634022344]",0,1,0,0,1,-1,-1,1,153,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,153,0,153,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,953060,001,2025-03-17_16h04.09.188,Utility_discrimination_2024_2cat,2024.2.4,MacIntel,126.5822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.24961067569908854,0.499776695560249]","[0.25,0.5]",0.15,"[0.3619023173722265,0.5049604722002441,0.3903834810730513,0.5989904442018976]","[0.8360689510838443,0.548624378818113,0.08267497924256988,-1.0345702748437002]","[0.9922887085908709,-0.12394804880699681,0.3501752148163014,-0.156442424983349]",1506.7059,1508.3886,2,1.6757,,1508.39,1509.3887,0.249610676,0.499776696,"[0.24961067569908854,0.499776695560249]",0,0,0,0,1,-1,-1,1,154,4,0.25,0.5,0.75,0.5,0.15,0.15,0.5,0.5,154,0,154,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
