Consent.started,Consent.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,SetupExperiment.started,SetupExperiment.stopped,DiscrimInstructions_Pre.started,DiscrimInstructions_Pre.stopped,KeyboardResponse.keys,KeyboardResponse.rt,KeyboardResponse.duration,feature_index,feature_center,feature_vector,correct_answer,coord1,coord2,DiscriminationTrial.started,DiscriminationTrial.stopped,PreTest.response,Resp_s_or_d.keys,Resp_s_or_d.corr,Resp_s_or_d.rt,Resp_s_or_d.duration,PreTest.CI_lower,PreTest.CI_upper,PreTest.CI_width,CrashPretest_2.started,CrashPretest_2.stopped,PreTest.thisRepN,PreTest.thisTrialN,PreTest.thisN,PreTest.thisIndex,PreTest.ran,PreTest.intensity,intensity,PreTest.label,PreTest.nReps,PreTest.method,PreTest.autoLog,PreTest.seed,PreTest.varName,PreTest.startVal,PreTest.minVal,PreTest.maxVal,PreTest.startValSd,PreTest.pThreshold,PreTest.nTrials,PreTest.maxTrials,PreTest.stopInterval,PreTest.beta,PreTest.delta,PreTest.gamma,PreTest.grain,WelcomeToCategorizationTask.started,WelcomeToCategorizationTask.stopped,PressAnyKey3.keys,PressAnyKey3.rt,PressAnyKey3.duration,shape_coordinates,category_center,category_sigma,subspace_center,subspace_vector1,subspace_vector2,CategorizationTrial.started,CategorizationTrial.stopped,Respond_1or2.keys,Respond_1or2.rt,Respond_1or2.duration,Feedback.started,Feedback.stopped,xcoord,ycoord,shape_coord,numeric_response_minus1,correctness,truecategory,mixture_index,respAifA,respBifA,respAifB,respBifB,trial_number,D,muAx,muAy,muBx,muBy,sigmaA,sigmaB,priorA,priorB,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,TrialLoop.ran,DiscriminationInstructions_Post.started,DiscriminationInstructions_Post.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,PostTest.response,PostTest.CI_lower,PostTest.CI_upper,PostTest.CI_width,CrashPosttest.started,CrashPosttest.stopped,PostTest.thisRepN,PostTest.thisTrialN,PostTest.thisN,PostTest.thisIndex,PostTest.ran,PostTest.intensity,PostTest.label,PostTest.nReps,PostTest.method,PostTest.autoLog,PostTest.seed,PostTest.varName,PostTest.startVal,PostTest.minVal,PostTest.maxVal,PostTest.startValSd,PostTest.pThreshold,PostTest.nTrials,PostTest.maxTrials,PostTest.stopInterval,PostTest.beta,PostTest.delta,PostTest.gamma,PostTest.grain,Thanks.started,Thanks.stopped
0.0004,11.4849,y,11.4333,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,11.4854,11.4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,11.4857,27.8482,space,16.3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,1,"[0.5,0.5]","[0.924,0.383]",,"[0.6185239449756466,0.5]","[0.3814760550243534,0.5]",27.8945,30.8999,1,s,1,1.4926,,-0.447967632,0.547967632,0.995935263,30.9045,30.9047,0,0,0,0,1,0.118523945,0.118523945,shape_difference4,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,2,"[0.5,0.5]","[0.707,0.707]",s,"[0.6095161251574974,0.5453946709256726]","[0.3904838748425025,0.4546053290743273]",30.9058,33.5355,1,s,1,1.1079,,-0.447967632,0.547967632,0.995935263,33.5383,33.5385,0,1,1,1,1,0.118523945,0.118523945,shape_difference1,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,0,"[0.5,0.5]","[1,0]",s,"[0.5837964290977822,0.5837964290977822]","[0.4162035709022178,0.4162035709022178]",33.5401,35.9873,0,d,0,0.925,,-0.447967632,0.547967632,0.995935263,35.9897,35.9897,0,2,2,2,1,0.118523945,0.118523945,shape_difference2,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,3,"[0.5,0.5]","[0.383,0.924]",s,"[0.6185239449756466,0.5]","[0.3814760550243534,0.5]",35.9907,38.3725,0,s,0,0.856,,-0.447967632,0.547967632,0.995935263,38.3763,38.3765,0,3,3,3,1,0.118523945,0.118523945,shape_difference0,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,4,"[0.5,0.5]","[0,1]",d,"[0.5453946709256726,0.6095161251574974]","[0.4546053290743273,0.3904838748425025]",38.3779,40.7578,1,s,1,0.8487,,-0.479157219,0.478510979,0.957668197,40.7605,40.7606,0,4,4,4,1,0.118523945,0.118523945,shape_difference3,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,0,"[0.5,0.5]","[1,0]",s,"[0.5,0.5370015867235566]","[0.5,0.4629984132764434]",40.7618,43.2099,0,s,0,0.9175,,0.008797352,0.664308158,0.655510806,43.2143,43.2144,0,5,5,5,1,0.037001587,0.037001587,shape_difference4,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,649603,001,2025-03-15_16h48.20.064,Utility_discrimination_2024_2cat,2024.2.4,Win32,60.24096386,,,,,,,,2,"[0.5,0.5]","[0.707,0.707]",d,"[0.8247185585179694,0.5]","[0.17528144148203062,0.5]",43.2154,45.4453,1,d,1,0.7117,,0.008797352,0.664308158,0.655510806,45.4491,45.4491,0,6,6,6,1,0.324718559,0.324718559,shape_difference0,1,,TRUE,,intensity,0.1,0.05,0.7,0.3,0.82,20,400,1E-11,3.5,0.01,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
